Instrument,Date,Time,Record Type,Price,Volume,Value,Bid Price,Bid Size,Ask Price,Ask Size,Midpoint Price,Spread,Relative Spread,Qualifiers
"WOW","2016-05-02","10:18:29.082","TRADE","22.110","97","2144.67","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:29.082","TRADE","22.110","510","11276.1","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:29.082","TRADE","22.110","5","110.55","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:29.101","TRADE","22.110","195","4311.45","","","","","22.11","","","Bi"
"WOW","2016-05-02","10:18:29.101","TRADE","22.110","170","3758.7","","","","","22.11","","","Bi"
"WOW","2016-05-02","10:18:29.101","TRADE","22.110","188","4156.68","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:29.764","TRADE","22.110","12","265.32","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:35.670","TRADE","22.110","214","4731.54","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:35.670","TRADE","22.110","810","17909.1","","","","","22.11","","","Si"
"WOW","2016-05-02","10:18:35.670","TRADE","22.110","161","3559.71","","","","","22.11","","","Si"
